SampleID,Population,Temp.Treatment,Date.Started,Larval.Survival,Date.Larval.Death,Larval.Diapause,Date.Pupation,Pupal.Survival,Date.Pupal.Death,Date.Adult.Eclosion,Date.Adult.Death,Sex,Usage,Notes,Extract.Status,Date.Extracted,Extraction.Notes,Nanodrop.Conc,Nanodrop.260.280,Nanodrop.260.230,Approximate.Volume,Left.Wing.Length,Remove.From.Fitness.Count
PLA.01.115,PLA,D,7/8/22,N,7/13/22,,,,,,,,,,,,,,,,,,
PLA.01.116,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,M,,,,,,,,,,,
PLA.01.117,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,F,,,,,,,,,,,
PLA.01.118,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/23/22,F,,,,,,,,,,,
PLA.01.119,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,2.867,
PLA.01.120,PLA,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/25/22,F,,,,,,,,,,,
PLA.01.121,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/22/22,M,,,,,,,,,,,
PLA.01.122,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/25/22,F,,,,,,,,,,,
PLA.01.123,PLA,D,7/8/22,Y,,,7/19/22,,,7/22/22,7/24/22,M,,,,,,,,,,,
PLA.01.124,PLA,D,7/8/22,Y,,,7/20/22,,,7/23/22,7/26/22,F,,,,,,,,,,,
PLA.01.125,PLA,D,7/8/22,Y,,,7/20/22,,,7/24/22,7/26/22,F,,,,,,,,,,NA,
PLA.01.126,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/21/22,M,,,,,,,,,,,
PLA.01.127,PLA,D,7/8/22,Y,,,7/17/22,Y,,7/21/22,7/22/22,M,,,,,,,,,,,
PLA.01.128,PLA,D,7/8/22,Y,,,7/18/22,,,7/22/22,7/24/22,F,,,,,,,,,,,
PLA.01.129,PLA,D,7/8/22,Y,,,7/19/22,,,7/23/22,7/24/22,F,,,,,,,,,,,
PLA.01.130,PLA,D,7/8/22,Y,,,7/20/22,,,7/24/22,8/3/22,F,,,,,,,,,,3.075,
PLA.01.131,PLA,C,7/8/22,,,,7/24/22,,,7/31/22,8/6/22,F,,,,,,,,,,,
PLA.01.132,PLA,C,7/8/22,,,,7/26/22,,,8/1/22,8/6/22,F,,,,,,,,,,,
PLA.01.133,PLA,C,7/8/22,,,,7/26/22,,,8/1/22,8/5/22,F,,,Done,9/14/22,,27.2,2.06,1.91,200,3.321,
PLA.01.134,PLA,C,7/8/22,N,7/26/22,,,,,,,,,,,,,,,,,,
PLA.01.135,PLA,C,7/8/22,N,7/11/22,,,,,,,,,,,,,,,,,,
PLA.01.136,PLA,C,7/8/22,,,,7/23/22,,,7/29/22,8/2/22,M,,,,,,,,,,,
PLA.01.137,PLA,C,7/8/22,,,,7/23/22,,,7/30/22,?,M,DontSequence,,,,,,,,,,
PLA.01.138,PLA,C,7/8/22,,,,7/24/22,,,7/30/22,8/5/22,M,,,,,,,,,,,
PLA.01.139,PLA,C,7/8/22,,,,7/26/22,,,7/30/22,8/5/22,F,,,,,,,,,,3.458,
PLA.01.140,PLA,C,7/8/22,,,,7/26/22,,,7/31/22,8/5/22,F,,,,,,,,,,3.247,
PLA.01.141,PLA,C,7/8/22,,,,7/23/22,,,7/29/22,8/3/22,M,,,,,,,,,,,
PLA.01.142,PLA,C,7/8/22,,,,7/25/22,,,8/1/22,8/6/22,F,,,,,,,,,,,
PLA.01.143,PLA,C,7/8/22,,,,7/25/22,,,8/1/22,8/6/22,F,,,,,,,,,,,
PLA.01.144,PLA,C,7/8/22,,,,7/26/22,,,8/2/22,8/4/22,F,,,,,,,,,,,
PLA.01.145,PLA,C,7/8/22,,,,7/26/22,,,8/2/22,8/4/22,F,,,,,,,,,,,
PLA.01.146,PLA,C,7/8/22,,,,7/23/22,,,7/30/22,8/2/22,M,,,,,,,,,,2.384,
PLA.01.147,PLA,C,7/8/22,,,,7/25/22,,,8/1/22,8/6/22,F,,,,,,,,,,,
PLA.01.148,PLA,C,7/8/22,,,,7/25/22,,,8/1/22,8/6/22,F,,,,,,,,,,,
PLA.01.149,PLA,C,7/8/22,,,,7/25/22,,,7/31/22,8/6/22,M,,,,,,,,,,,
PLA.01.150a,PLA,C,7/8/22,,,,7/26/22,,,8/2/22,8/6/22,F,,,,,,,,,,,
PLA.01.150b,PLA,C,7/8/22,,,,7/27/22,,,8/3/22,8/8/22,M,,,,,,,,,,,
PLA.01.151,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,8/14/22,M,,,,,,,,,,,
PLA.01.152,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,8/21/22,M,,,,,,,,,,2.744,
PLA.01.153,PLA,B,7/8/22,,,,8/1/22,,,8/12/22,8/24/22,F,,,,,,,,,,3.417,
PLA.01.154,PLA,B,7/8/22,,,,8/1/22,,,8/12/22,8/17/22,F,,,Done,9/14/22,,23.6,2.01,1.7,200,3.217,
PLA.01.155,PLA,B,7/8/22,,,,8/1/22,,,8/11/22,8/16/22,M,,,,,,,,,,,
PLA.01.156,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,8/24/22,M,,,,,,,,,,3.373,
PLA.01.157,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,8/14/22,M,,,Done,9/12/22,,7.8,1.89,1.65,200,NA,
PLA.01.158,PLA,B,7/8/22,,,,8/3/22,,,8/13/22,8/18/22,F,,,done,9/20/22,,36.4,2.18,2.43,200,3.287,
PLA.01.159,PLA,B,7/8/22,N,7/27/22,,,,,,,,,,,,,,,,,,
PLA.01.160,PLA,B,7/8/22,N,7/20/22,,,,,,,,,,,,,,,,,,
PLA.01.161,PLA,B,7/8/22,,,,8/1/22,N,8-Aug,,,,,,,,,,,,,,
PLA.01.162,PLA,B,7/8/22,,,,8/1/22,,,8/11/22,8/19/22,F,,,Done,9/12/22,,13.4,1.85,1.7,200,3.242,
PLA.01.163,PLA,B,7/8/22,,,,8/4/22,,,8/12/22,?,F,DontSequence,,,,,,,,,,
PLA.01.163B,PLA,B,7/8/22,,,,?,,,8/14/22,8/24/22,F,SomeMissing,found a second PLA01.163. Designated it 163B. Unsure if the pupation date is the same as 163 though,,,,,,,,,
PLA.01.164,PLA,B,7/8/22,,,,8/8/22,,,8/17/22,8/28/22,F,,,,,,,,,,3.198,
PLA.01.166,PLA,B,7/8/22,,,,7/31/22,,,8/11/22,?,F,DontSequence,,,,,,,,,,
PLA.01.167,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,8/17/22,M,,,,,,,,,,2.296,
PLA.01.168,PLA,B,7/8/22,,,,7/31/22,,,8/10/22,9/2/22,M,,,,,,,,,,2.701,
PLA.01.169,PLA,B,7/8/22,,,,8/1/22,,,8/11/22,9/2/22,M,,,Done,9/12/22,,12.9,2.1,1.64,200,2.781,
PLA.01.170,PLA,B,7/8/22,,,,8/3/22,,,8/13/22,8/18/22,F,,,done,9/20/22,,32.9,2.18,2.44,200,NA,
PLA.01.171,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.172,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.173,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.174,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.175,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.176,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.177,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.178,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.179,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.180,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.181,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.182,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.183,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.184,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.185,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.186,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.187,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.188,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.189,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.190a,PLA,A,7/8/22,,,y,,,,,,,,,,,,,,,,,
PLA.01.190b,PLA,A,7/8/22,N,8/26/22,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
