"","SampleID","Population","Temp.Treatment","Date.Started","Larval.Survival","Date.Larval.Death","Larval.Diapause","Date.Pupation","Pupal.Survival","Date.Pupal.Death","Date.Adult.Eclosion","Date.Adult.Death","Sex","Usage","Left.Wing.Length","Remove.From.Fitness.Count","Length.Larval.Dev","Length.Pupal.Dev","Length.Juvenile.Dev","LarvalDevRate","PupalDevRate","JuvenileDevRate","Juvenile.Survival","AdultLifespan","EggCount","fitness","SexWeightedFitness"
"1573","Par.07.109","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"0","21-Jul",NA,NA,"","",NA,"",11,NA,NA,0.0909090909090909,NA,NA,"0",NA,NA,0,0
"1574","Par.07.110","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-20,"1",NA,2022-07-23,2022-07-25,"F","",3.069,"",13,3,16,0.0769230769230769,0.333333333333333,0.0625,"1",2,69.57177,0,0
"1575","Par.07.111","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-22,2022-08-10,"F","",3.166,"",10,5,15,0.1,0.2,0.0666666666666667,"1",19,74.55078,37.27539,35.204535
"1576","Par.07.112","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,NA,0,0
"1577","Par.07.113","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-29,"M","",2.024,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",8,15.93192,0,0
"1578","Par.07.114","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"M","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,NA,0,0
"1580","Par.07.116","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-31,"M","",2.503,"",10,4,14,0.1,0.25,0.0714285714285714,"1",10,40.51899,20.259495,19.1339675
"1581","Par.07.117","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-08-04,"M","",2.594,"",10,4,14,0.1,0.25,0.0714285714285714,"1",14,45.19002,22.59501,21.3397316666667
"1582","Par.07.118","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-22,"M","",NA,"",10,4,14,0.1,0.25,0.0714285714285714,"1",1,NA,0,0
"1583","Par.07.119","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-24,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"1584","Par.07.120","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-23,2022-07-25,"F","",NA,"",12,4,16,0.0833333333333333,0.25,0.0625,"1",2,NA,0,0
"1585","Par.07.121","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-28,"M","",2.274,"",10,4,14,0.1,0.25,0.0714285714285714,"1",7,28.76442,0,0
"1586","Par.07.122","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-21,2022-07-29,"M","",2.586,"",10,4,14,0.1,0.25,0.0714285714285714,"1",8,44.77938,0,0
"1587","Par.07.123","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-23,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",1,NA,0,0
"1588","Par.07.124","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-24,"F","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"1589","Par.07.125","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-23,2022-07-24,"F","",2.583,"",12,4,16,0.0833333333333333,0.25,0.0625,"1",1,44.62539,0,0
"1591","Par.07.127","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-07-24,"M","",NA,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",2,NA,0,0
"1592","Par.07.128","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-24,"M","",NA,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",3,NA,0,0
"1593","Par.07.129","PAR",23.75,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-23,2022-07-26,"F","",NA,"",12,4,16,0.0833333333333333,0.25,0.0625,"1",3,NA,0,0
"1594","Par.07.130","PAR",23.75,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1595","Par.07.131","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-02,"M","",NA,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",3,NA,0,0
"1596","Par.07.132","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-05,"F","",NA,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",3,NA,0,0
"1597","Par.07.133","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-23,"F","",2.631,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",21,47.08923,23.544615,27.2621857894737
"1598","Par.07.134","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-04,"F","",3.31,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",2,81.9423,0,0
"1599","Par.07.135","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-28,"1",NA,2022-08-03,2022-08-06,"F","",NA,"",21,6,27,0.0476190476190476,0.166666666666667,0.037037037037037,"1",3,NA,0,0
"1600","Par.07.136","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-24,"M","",2.644,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",25,47.75652,23.87826,27.6485115789474
"1601","Par.07.137","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-08-04,"F","",NA,"",17,7,24,0.0588235294117647,0.142857142857143,0.0416666666666667,"1",4,NA,0,0
"1602","Par.07.138","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-08-09,"F","",3.351,"",17,7,24,0.0588235294117647,0.142857142857143,0.0416666666666667,"1",9,84.04683,0,0
"1603","Par.07.139","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-01,2022-08-05,"F","",3.374,"",19,6,25,0.0526315789473684,0.166666666666667,0.04,"1",4,85.22742,0,0
"1604","Par.07.140","PAR",17.12,2022-07-08,"0",2022-07-24,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1605","Par.07.141","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-22,"1",NA,2022-07-31,2022-08-02,"M","",NA,"",15,9,24,0.0666666666666667,0.111111111111111,0.0416666666666667,"1",2,NA,0,0
"1606","Par.07.142","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-23,"1",NA,2022-07-30,2022-08-04,"F","",NA,"",16,7,23,0.0625,0.142857142857143,0.0434782608695652,"1",5,NA,0,0
"1607","Par.07.143","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-08-01,2022-08-05,"M","",NA,"",18,7,25,0.0555555555555556,0.142857142857143,0.04,"1",4,NA,0,0
"1608","Par.07.144","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-25,"1",NA,2022-08-01,2022-08-04,"F","",NA,"",18,7,25,0.0555555555555556,0.142857142857143,0.04,"1",3,NA,0,0
"1609","Par.07.145","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-26,"1",NA,2022-08-02,2022-08-05,"F","",NA,"",19,7,26,0.0526315789473684,0.142857142857143,0.0384615384615385,"1",3,NA,0,0
"1610","Par.07.146","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-22,"1",NA,2022-07-29,2022-08-07,"M","",2.495,"",15,7,22,0.0666666666666667,0.142857142857143,0.0454545454545455,"1",9,40.10835,0,0
"1611","Par.07.147","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-23,"0","25-Jul",NA,NA,"","",NA,"",16,NA,NA,0.0625,NA,NA,"0",NA,NA,0,0
"1612","Par.07.148","PAR",17.12,2022-07-08,"1",NA,"n",2022-07-24,"1",NA,2022-07-31,2022-09-04,"F","",3.16,"",17,7,24,0.0588235294117647,0.142857142857143,0.0416666666666667,"1",35,74.2428,37.1214,42.9826736842105
"1614","Par.07.150","PAR",17.12,2022-07-08,"1",NA,"n",2022-08-07,"1",NA,2022-08-11,2022-08-20,"M","",2.068,"",31,4,35,0.032258064516129,0.25,0.0285714285714286,"1",9,18.19044,0,0
"1616","Par.07.152","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-09-13,"M","",2.448,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",34,37.69584,18.84792,21.8239073684211
"1617","Par.07.153","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-09,2022-08-20,"M","",NA,"",24,9,33,0.0416666666666667,0.111111111111111,0.0303030303030303,"1",11,NA,0,0
"1618","Par.07.156","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-08,2022-08-11,"M","",NA,"",23,9,32,0.0434782608695652,0.111111111111111,0.03125,"1",3,NA,0,0
"1619","Par.07.157","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-24,"F","",3.307,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",15,81.78831,0,0
"1620","Par.07.158","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-18,"F","",3.257,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",8,79.22181,0,0
"1621","Par.07.159","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-17,"F","",3.059,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",7,69.05847,0,0
"1622","Par.07.160a","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-01,"1",NA,2022-08-09,2022-08-14,"M","",2.447,"",25,8,33,0.04,0.125,0.0303030303030303,"1",5,37.64451,0,0
"1623","Par.07.160b","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-01,"0","6-Aug",NA,NA,"","",NA,"",25,NA,NA,0.04,NA,NA,"0",NA,NA,0,0
"1625","Par.07.160d","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-06,"1",NA,2022-08-15,2022-08-24,"F","",3.295,"",30,9,39,0.0333333333333333,0.111111111111111,0.0256410256410256,"1",9,81.17235,0,0
"1626","Par.07.161","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-29,"1",NA,2022-08-08,2022-08-10,"M","",NA,"",22,10,32,0.0454545454545455,0.1,0.03125,"1",2,NA,0,0
"1627","Par.07.162","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-13,"M","",NA,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",4,NA,0,0
"1628","Par.07.163","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-21,"F","",3.184,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",11,75.47472,0,0
"1629","Par.07.164","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-31,"1",NA,2022-08-10,2022-08-15,"F","",3.184,"",24,10,34,0.0416666666666667,0.1,0.0294117647058824,"1",5,75.47472,0,0
"1630","Par.07.165","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-01,"1",NA,2022-08-11,2022-08-16,"F","",3.304,"",25,10,35,0.04,0.1,0.0285714285714286,"1",5,81.63432,0,0
"1631","Par.07.166","PAR",13.35,2022-07-08,"1",NA,"n",2022-07-30,"1",NA,2022-08-09,2022-08-17,"F","",2.904,"",23,10,33,0.0434782608695652,0.1,0.0303030303030303,"1",8,61.10232,0,0
"1632","Par.07.167","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-01,"1",NA,2022-08-11,2022-08-19,"F","",3.385,"",25,10,35,0.04,0.1,0.0285714285714286,"1",8,85.79205,0,0
"1633","Par.07.168","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-02,"1",NA,2022-08-11,2022-08-19,"F","",NA,"",26,9,35,0.0384615384615385,0.111111111111111,0.0285714285714286,"1",8,NA,0,0
"1634","Par.07.169","PAR",13.35,2022-07-08,"1",NA,"n",2022-08-03,"1",NA,2022-08-13,2022-08-21,"F","",3.204,"",27,10,37,0.037037037037037,0.1,0.027027027027027,"1",8,76.50132,0,0
"1635","Par.07.170","PAR",13.35,2022-07-08,"0",2022-08-02,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1636","Par.07.171","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1637","Par.07.172","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1638","Par.07.173","PAR",5.49,2022-07-08,"0",2022-08-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1639","Par.07.174","PAR",5.49,2022-07-08,"0",2022-08-05,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1640","Par.07.175","PAR",5.49,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1641","Par.07.176","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1642","Par.07.177","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1643","Par.07.178","PAR",5.49,2022-07-08,"0",2022-08-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1644","Par.07.179","PAR",5.49,2022-07-08,"0",2022-08-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1645","Par.07.180","PAR",5.49,2022-07-08,"0",2022-08-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1646","Par.07.181","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1647","Par.07.182","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1648","Par.07.183","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1649","Par.07.184","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1650","Par.07.185","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1651","Par.07.186","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1652","Par.07.187","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1653","Par.07.188","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1654","Par.07.189","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1655","Par.07.190","PAR",5.49,2022-07-08,"1",NA,"y",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1656","PLA.01.001","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1657","PLA.01.002","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1658","PLA.01.003","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1659","PLA.01.004","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1660","PLA.01.005","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1661","PLA.01.006","PLA",32.18,2022-07-08,"0",2022-07-21,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1662","PLA.01.007","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1663","PLA.01.008","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1664","PLA.01.009","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1665","PLA.01.010","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1666","PLA.01.011","PLA",32.18,2022-07-08,"0",2022-07-20,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1667","PLA.01.012","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1668","PLA.01.013","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1669","PLA.01.014","PLA",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1670","PLA.01.015","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1671","PLA.01.016","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1672","PLA.01.017","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1673","PLA.01.018","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1674","PLA.01.019","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1675","PLA.01.020","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1676","PLA.01.021","PLA",32.18,2022-07-08,"0",2022-07-11,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1677","PLA.01.022","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1678","PLA.01.023","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1679","PLA.01.024","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1680","PLA.01.025","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1681","PLA.01.026","PLA",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1682","PLA.01.027","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1683","PLA.01.028","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1684","PLA.01.029","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1685","PLA.01.030","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1686","PLA.01.031","PLA",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1687","PLA.01.032","PLA",32.18,2022-07-08,"0",2022-07-14,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1688","PLA.01.033","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1689","PLA.01.034","PLA",32.18,2022-07-08,"0",2022-07-13,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1690","PLA.01.035","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1691","PLA.01.036","PLA",32.18,2022-07-08,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1692","PLA.01.037","PLA",32.18,2022-07-08,"0",2022-07-17,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1693","PLA.01.038","PLA",32.18,2022-07-08,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1694","PLA.01.039","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1695","PLA.01.040","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1696","PLA.01.041","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1697","PLA.01.042","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1698","PLA.01.043","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1699","PLA.01.044","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1700","PLA.01.045","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1701","PLA.01.046","PLA",32.18,2022-07-08,"0",2022-07-16,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1702","PLA.01.047","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1703","PLA.01.048","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1704","PLA.01.049","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1705","PLA.01.050","PLA",32.18,2022-07-08,"0",2022-07-10,"n",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"0",NA,NA,0,0
"1707","PLA.01.052","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-29,"M","",2.563,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",9,43.59879,0,0
"1708","PLA.01.053","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-22,2022-08-03,"F","",2.348,"",11,4,15,0.0909090909090909,0.25,0.0666666666666667,"1",12,32.56284,16.28142,8.3300288372093
"1709","PLA.01.054","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-18,"1",NA,2022-07-21,2022-07-22,"M","",NA,"",11,3,14,0.0909090909090909,0.333333333333333,0.0714285714285714,"1",1,NA,0,0
"1710","PLA.01.055","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-19,"1",NA,2022-07-22,2022-07-23,"F","",NA,"",12,3,15,0.0833333333333333,0.333333333333333,0.0666666666666667,"1",1,NA,0,0
"1711","PLA.01.056","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-16,"1",NA,2022-07-19,2022-07-21,"M","",NA,"",9,3,12,0.111111111111111,0.333333333333333,0.0833333333333333,"1",2,NA,0,0
"1712","PLA.01.057","PLA",27.5,2022-07-08,"1",NA,"n",2022-07-17,"1",NA,2022-07-20,2022-07-21,"M","",2.336,"",10,3,13,0.1,0.333333333333333,0.0769230769230769,"1",1,31.94688,0,0
